Formatted Date,Summary,Precip Type,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Loud Cover,Pressure (millibars),Daily Summary
2016-04-15 09:00:00.000 +0200,Partly Cloudy,rain,12.799999999999999,12.799999999999999,0.69,20.1733,281.0,16.0517,0.0,1014.42,Partly cloudy until night.
2016-04-15 10:00:00.000 +0200,Partly Cloudy,rain,14.949999999999998,14.949999999999998,0.55,20.0606,290.0,16.1,0.0,1014.61,Partly cloudy until night.
2016-04-15 11:00:00.000 +0200,Partly Cloudy,rain,16.966666666666665,16.966666666666665,0.42,19.271700000000003,292.0,15.552600000000002,0.0,1014.8,Partly cloudy until night.
2016-04-15 12:00:00.000 +0200,Partly Cloudy,rain,17.288888888888888,17.288888888888888,0.41,17.243100000000002,272.0,16.1,0.0,1014.97,Partly cloudy until night.
2016-04-15 13:00:00.000 +0200,Partly Cloudy,rain,17.84444444444445,17.84444444444445,0.37,21.847700000000003,260.0,16.1,0.0,1014.37,Partly cloudy until night.
2016-04-15 14:00:00.000 +0200,Mostly Cloudy,rain,18.811111111111114,18.811111111111114,0.37,14.860300000000002,243.0,15.520400000000002,0.0,1013.55,Partly cloudy until night.
2016-04-15 15:00:00.000 +0200,Mostly Cloudy,rain,20.016666666666666,20.016666666666666,0.39,14.6832,240.0,16.1,0.0,1012.86,Partly cloudy until night.
2016-04-15 16:00:00.000 +0200,Partly Cloudy,rain,20.022222222222226,20.022222222222226,0.37,17.1787,211.0,16.1,0.0,1012.36,Partly cloudy until night.
2016-04-15 17:00:00.000 +0200,Mostly Cloudy,rain,19.866666666666667,19.866666666666667,0.37,16.8728,215.0,15.552600000000002,0.0,1012.18,Partly cloudy until night.
2016-04-15 18:00:00.000 +0200,Mostly Cloudy,rain,18.95555555555556,18.95555555555556,0.43,17.114300000000004,191.0,16.1,0.0,1011.84,Partly cloudy until night.
2016-04-15 19:00:00.000 +0200,Partly Cloudy,rain,17.288888888888888,17.288888888888888,0.51,15.536500000000002,190.0,16.1,0.0,1011.74,Partly cloudy until night.
2016-04-15 20:00:00.000 +0200,Partly Cloudy,rain,14.349999999999998,14.349999999999998,0.61,14.039200000000001,153.0,15.552600000000002,0.0,1012.27,Partly cloudy until night.
2016-04-15 21:00:00.000 +0200,Partly Cloudy,rain,13.916666666666664,13.916666666666664,0.64,14.023100000000003,160.0,16.1,0.0,1012.15,Partly cloudy until night.
2016-04-15 22:00:00.000 +0200,Partly Cloudy,rain,13.355555555555554,13.355555555555554,0.64,14.023100000000003,160.0,16.1,0.0,1012.55,Partly cloudy until night.
2016-04-15 23:00:00.000 +0200,Partly Cloudy,rain,11.805555555555555,11.805555555555555,0.68,13.2664,162.0,15.1823,0.0,1012.79,Partly cloudy until night.
2016-04-16 00:00:00.000 +0200,Partly Cloudy,rain,11.583333333333334,11.583333333333334,0.67,16.7762,152.0,16.1,0.0,1012.86,Partly cloudy until night and breezy starting in the morning continuing until afternoon.
2016-04-16 01:00:00.000 +0200,Partly Cloudy,rain,10.516666666666667,10.516666666666667,0.71,10.787,162.0,16.1,0.0,1012.85,Partly cloudy until night and breezy starting in the morning continuing until afternoon.
2016-04-16 02:00:00.000 +0200,Partly Cloudy,rain,9.527777777777779,7.699999999999999,0.78,12.380900000000002,167.0,15.1823,0.0,1012.72,Partly cloudy until night and breezy starting in the morning continuing until afternoon.
2016-04-16 03:00:00.000 +0200,Partly Cloudy,rain,7.827777777777779,5.8833333333333355,0.79,10.948,190.0,16.1,0.0,1013.04,Partly cloudy until night and breezy starting in the morning continuing until afternoon.
2016-04-16 04:00:00.000 +0200,Partly Cloudy,rain,7.783333333333331,5.799999999999999,0.83,11.0768,161.0,16.1,0.0,1013.03,Partly cloudy until night and breezy starting in the morning continuing until afternoon.
2016-04-16 05:00:00.000 +0200,Partly Cloudy,rain,7.472222222222224,5.633333333333334,0.87,9.982000000000001,164.0,15.1823,0.0,1012.93,Partly cloudy until night and breezy starting in the morning continuing until afternoon.
2016-04-16 06:00:00.000 +0200,Partly Cloudy,rain,7.155555555555556,5.094444444444445,0.86,10.8031,170.0,16.1,0.0,1012.57,Partly cloudy until night and breezy starting in the morning continuing until afternoon.
2016-04-16 07:00:00.000 +0200,Partly Cloudy,rain,9.922222222222222,8.605555555555558,0.77,9.66,172.0,16.1,0.0,1013.05,Partly cloudy until night and breezy starting in the morning continuing until afternoon.
2016-04-16 08:00:00.000 +0200,Partly Cloudy,rain,13.677777777777777,13.677777777777777,0.68,13.1698,191.0,15.1823,0.0,1013.31,Partly cloudy until night and breezy starting in the morning continuing until afternoon.
2016-04-16 09:00:00.000 +0200,Partly Cloudy,rain,17.783333333333335,17.783333333333335,0.55,15.7458,201.0,16.1,0.0,1013.43,Partly cloudy until night and breezy starting in the morning continuing until afternoon.
2016-04-16 10:00:00.000 +0200,Partly Cloudy,rain,21.016666666666666,21.016666666666666,0.41,21.9282,192.0,16.1,0.0,1013.21,Partly cloudy until night and breezy starting in the morning continuing until afternoon.
2016-04-16 11:00:00.000 +0200,Breezy and Partly Cloudy,rain,22.494444444444444,22.494444444444444,0.3,31.910200000000003,221.0,15.552600000000002,0.0,1012.87,Partly cloudy until night and breezy starting in the morning continuing until afternoon.
2016-04-16 12:00:00.000 +0200,Breezy and Partly Cloudy,rain,23.79444444444444,23.79444444444444,0.27,33.0855,220.0,16.1,0.0,1012.13,Partly cloudy until night and breezy starting in the morning continuing until afternoon.
2016-04-16 13:00:00.000 +0200,Breezy and Partly Cloudy,rain,23.88888888888889,23.88888888888889,0.24,32.844,201.0,16.1,0.0,1011.54,Partly cloudy until night and breezy starting in the morning continuing until afternoon.
2016-04-16 14:00:00.000 +0200,Partly Cloudy,rain,24.983333333333334,24.983333333333334,0.25,31.395000000000003,199.0,16.1,0.0,1011.08,Partly cloudy until night and breezy starting in the morning continuing until afternoon.
2016-04-16 15:00:00.000 +0200,Partly Cloudy,rain,25.0,25.0,0.26,31.395000000000003,201.0,16.1,0.0,1010.22,Partly cloudy until night and breezy starting in the morning continuing until afternoon.
2016-04-16 16:00:00.000 +0200,Partly Cloudy,rain,26.06111111111111,26.06111111111111,0.24,28.2394,211.0,16.1,0.0,1009.25,Partly cloudy until night and breezy starting in the morning continuing until afternoon.
2016-04-16 17:00:00.000 +0200,Breezy and Partly Cloudy,rain,25.92222222222222,25.92222222222222,0.24,32.8118,233.0,15.552600000000002,0.0,1009.27,Partly cloudy until night and breezy starting in the morning continuing until afternoon.
2016-04-16 18:00:00.000 +0200,Partly Cloudy,rain,24.97222222222222,24.97222222222222,0.28,23.6992,230.0,16.1,0.0,1008.86,Partly cloudy until night and breezy starting in the morning continuing until afternoon.
2016-04-16 19:00:00.000 +0200,Partly Cloudy,rain,22.82222222222222,22.82222222222222,0.34,17.146500000000003,222.0,16.1,0.0,1008.88,Partly cloudy until night and breezy starting in the morning continuing until afternoon.
2016-04-16 20:00:00.000 +0200,Partly Cloudy,rain,19.372222222222224,19.372222222222224,0.44,13.2825,226.0,15.552600000000002,0.0,1009.72,Partly cloudy until night and breezy starting in the morning continuing until afternoon.
2016-04-16 21:00:00.000 +0200,Partly Cloudy,rain,17.89444444444444,17.89444444444444,0.49,9.2575,194.0,16.1,0.0,1010.5,Partly cloudy until night and breezy starting in the morning continuing until afternoon.
2016-04-16 22:00:00.000 +0200,Partly Cloudy,rain,15.694444444444445,15.694444444444445,0.57,10.642100000000001,192.0,16.1,0.0,1011.09,Partly cloudy until night and breezy starting in the morning continuing until afternoon.
2016-04-16 23:00:00.000 +0200,Clear,rain,15.394444444444446,15.394444444444446,0.58,6.7137,214.0,15.552600000000002,0.0,1011.64,Partly cloudy until night and breezy starting in the morning continuing until afternoon.
2016-04-17 00:00:00.000 +0200,Partly Cloudy,rain,14.138888888888891,14.138888888888891,0.61,11.2056,231.0,16.1,0.0,1011.95,Mostly cloudy throughout the day.
2016-04-17 01:00:00.000 +0200,Mostly Cloudy,rain,14.122222222222224,14.122222222222224,0.58,13.894300000000003,221.0,16.1,0.0,1012.34,Mostly cloudy throughout the day.
2016-04-17 02:00:00.000 +0200,Partly Cloudy,rain,13.18888888888889,13.18888888888889,0.62,9.965900000000001,188.0,15.552600000000002,0.0,1012.57,Mostly cloudy throughout the day.
2016-04-17 03:00:00.000 +0200,Partly Cloudy,rain,11.71111111111111,11.71111111111111,0.65,13.8138,161.0,16.1,0.0,1012.34,Mostly cloudy throughout the day.
2016-04-17 04:00:00.000 +0200,Partly Cloudy,rain,11.600000000000001,11.600000000000001,0.66,10.8997,161.0,16.1,0.0,1012.42,Mostly cloudy throughout the day.
2016-04-17 05:00:00.000 +0200,Partly Cloudy,rain,10.63888888888889,10.63888888888889,0.71,13.8299,151.0,15.1823,0.0,1012.24,Mostly cloudy throughout the day.
2016-04-17 06:00:00.000 +0200,Mostly Cloudy,rain,10.050000000000002,10.050000000000002,0.76,10.9158,161.0,16.1,0.0,1012.05,Mostly cloudy throughout the day.
2016-04-17 07:00:00.000 +0200,Mostly Cloudy,rain,12.755555555555556,12.755555555555556,0.69,9.5312,152.0,16.1,0.0,1011.94,Mostly cloudy throughout the day.
2016-04-17 08:00:00.000 +0200,Overcast,rain,15.011111111111113,15.011111111111113,0.59,10.9319,154.0,15.552600000000002,0.0,1011.97,Mostly cloudy throughout the day.
2016-04-17 09:00:00.000 +0200,Overcast,rain,17.16111111111111,17.16111111111111,0.52,16.8728,152.0,16.1,0.0,1011.73,Mostly cloudy throughout the day.
2016-04-17 10:00:00.000 +0200,Overcast,rain,18.950000000000003,18.950000000000003,0.47,14.1519,154.0,16.1,0.0,1011.36,Mostly cloudy throughout the day.
2016-04-17 11:00:00.000 +0200,Overcast,rain,21.13333333333334,21.13333333333334,0.42,19.6903,203.0,15.552600000000002,0.0,1011.68,Mostly cloudy throughout the day.
2016-04-17 12:00:00.000 +0200,Overcast,rain,22.733333333333334,22.733333333333334,0.43,14.586600000000002,212.0,16.1,0.0,1011.75,Mostly cloudy throughout the day.
2016-04-17 13:00:00.000 +0200,Overcast,rain,25.92222222222222,25.92222222222222,0.3,21.879900000000003,230.0,16.1,0.0,1011.39,Mostly cloudy throughout the day.
2016-04-17 14:00:00.000 +0200,Overcast,rain,26.788888888888888,26.17777777777778,0.27,29.0122,245.0,15.552600000000002,0.0,1011.25,Mostly cloudy throughout the day.
2016-04-17 15:00:00.000 +0200,Overcast,rain,25.811111111111106,25.811111111111106,0.3,22.9586,245.0,15.520400000000002,0.0,1011.21,Mostly cloudy throughout the day.
2016-04-17 16:00:00.000 +0200,Overcast,rain,24.95,24.95,0.33,14.2485,222.0,16.1,0.0,1011.16,Mostly cloudy throughout the day.
2016-04-17 17:00:00.000 +0200,Overcast,rain,24.0,24.0,0.4,5.554500000000001,251.0,15.552600000000002,0.0,1011.21,Mostly cloudy throughout the day.
2016-04-17 18:00:00.000 +0200,Overcast,rain,22.22222222222222,22.22222222222222,0.49,4.4919,163.0,16.1,0.0,1010.88,Mostly cloudy throughout the day.
2016-04-17 19:00:00.000 +0200,Overcast,rain,20.11666666666666,20.11666666666666,0.6,1.9964000000000002,273.0,16.1,0.0,1011.0,Mostly cloudy throughout the day.
2016-04-17 20:00:00.000 +0200,Overcast,rain,19.116666666666664,19.116666666666664,0.63,2.7531000000000003,241.0,15.552600000000002,0.0,1011.68,Mostly cloudy throughout the day.
2016-04-17 21:00:00.000 +0200,Mostly Cloudy,rain,17.783333333333335,17.783333333333335,0.69,4.9749,171.0,3.6547,0.0,1012.39,Mostly cloudy throughout the day.
2016-04-17 22:00:00.000 +0200,Overcast,rain,17.33888888888889,17.33888888888889,0.7,5.474,230.0,6.5688,0.0,1012.5,Mostly cloudy throughout the day.
2016-04-17 23:00:00.000 +0200,Mostly Cloudy,rain,17.283333333333335,17.283333333333335,0.66,3.9606000000000003,139.0,7.438200000000001,0.0,1012.64,Mostly cloudy throughout the day.
2016-04-18 00:00:00.000 +0200,Mostly Cloudy,rain,15.933333333333334,15.933333333333334,0.68,13.3952,176.0,16.1,0.0,1012.83,Foggy in the morning.
2016-04-18 01:00:00.000 +0200,Mostly Cloudy,rain,16.172222222222224,16.172222222222224,0.64,5.8121,186.0,16.1,0.0,1012.87,Foggy in the morning.
2016-04-18 02:00:00.000 +0200,Mostly Cloudy,rain,14.516666666666667,14.516666666666667,0.74,12.0106,155.0,15.1823,0.0,1013.01,Foggy in the morning.
2016-04-18 03:00:00.000 +0200,Mostly Cloudy,rain,14.27222222222222,14.27222222222222,0.72,10.835300000000002,142.0,16.1,0.0,1012.71,Foggy in the morning.
2016-04-18 04:00:00.000 +0200,Mostly Cloudy,rain,11.583333333333334,11.583333333333334,0.8,3.3971,203.0,16.1,0.0,1013.28,Foggy in the morning.
2016-04-18 05:00:00.000 +0200,Mostly Cloudy,rain,11.633333333333333,11.633333333333333,0.83,1.3846,137.0,15.1823,0.0,1013.46,Foggy in the morning.
2016-04-18 06:00:00.000 +0200,Mostly Cloudy,rain,10.977777777777776,10.977777777777776,0.86,0.3703,290.0,16.1,0.0,1013.41,Foggy in the morning.
2016-04-18 07:00:00.000 +0200,Foggy,rain,12.049999999999999,12.049999999999999,0.86,1.8515,346.0,1.3363,0.0,1013.92,Foggy in the morning.
2016-04-18 08:00:00.000 +0200,Foggy,rain,15.872222222222222,15.872222222222222,0.79,2.2057,178.0,2.898,0.0,1014.08,Foggy in the morning.
2016-04-18 09:00:00.000 +0200,Partly Cloudy,rain,20.700000000000003,20.700000000000003,0.58,0.7245,308.0,4.1055,0.0,1014.01,Foggy in the morning.
2016-04-18 10:00:00.000 +0200,Mostly Cloudy,rain,21.877777777777776,21.877777777777776,0.41,10.9158,328.0,16.1,0.0,1014.65,Foggy in the morning.
2016-04-18 11:00:00.000 +0200,Mostly Cloudy,rain,22.59444444444445,22.59444444444445,0.44,8.5974,284.0,15.3111,0.0,1014.99,Foggy in the morning.
2016-04-18 12:00:00.000 +0200,Mostly Cloudy,rain,23.150000000000002,23.150000000000002,0.41,13.7977,261.0,16.1,0.0,1014.91,Foggy in the morning.
2016-04-18 13:00:00.000 +0200,Mostly Cloudy,rain,24.74444444444445,24.74444444444445,0.42,10.626,215.0,16.1,0.0,1014.53,Foggy in the morning.
2016-04-18 14:00:00.000 +0200,Overcast,rain,23.833333333333336,23.833333333333336,0.37,23.1035,253.0,10.577700000000002,0.0,1014.52,Foggy in the morning.
2016-04-18 15:00:00.000 +0200,Overcast,rain,22.727777777777774,22.727777777777774,0.4,24.8745,271.0,16.1,0.0,1014.55,Foggy in the morning.
2016-04-18 16:00:00.000 +0200,Overcast,rain,22.677777777777774,22.677777777777774,0.48,12.8156,300.0,10.255700000000001,0.0,1014.33,Foggy in the morning.
2016-04-18 17:00:00.000 +0200,Overcast,rain,22.12222222222222,22.12222222222222,0.51,11.141200000000001,340.0,10.577700000000002,0.0,1014.42,Foggy in the morning.
2016-04-18 18:00:00.000 +0200,Overcast,rain,20.900000000000002,20.900000000000002,0.53,12.525800000000002,349.0,10.255700000000001,0.0,1014.91,Foggy in the morning.
2016-04-18 19:00:00.000 +0200,Overcast,rain,18.766666666666666,18.766666666666666,0.65,8.1305,348.0,10.255700000000001,0.0,1015.03,Foggy in the morning.
2016-04-18 20:00:00.000 +0200,Overcast,rain,17.89444444444444,17.89444444444444,0.63,8.919400000000001,2.0,10.577700000000002,0.0,1015.03,Foggy in the morning.
2016-04-18 21:00:00.000 +0200,Overcast,rain,17.522222222222222,17.522222222222222,0.65,10.577700000000002,46.0,16.1,0.0,1015.18,Foggy in the morning.
2016-04-18 22:00:00.000 +0200,Overcast,rain,16.988888888888887,16.988888888888887,0.65,6.6976,13.0,16.1,0.0,1015.19,Foggy in the morning.
2016-04-18 23:00:00.000 +0200,Overcast,rain,16.983333333333334,16.983333333333334,0.63,16.3898,341.0,15.1823,0.0,1016.09,Foggy in the morning.
2016-04-19 00:00:00.000 +0200,Overcast,rain,15.344444444444443,15.344444444444443,0.78,11.270000000000001,330.0,16.1,0.0,1016.63,Mostly cloudy throughout the day.
2016-04-19 01:00:00.000 +0200,Overcast,rain,14.794444444444444,14.794444444444444,0.78,6.295100000000001,39.0,16.1,0.0,1016.26,Mostly cloudy throughout the day.
2016-04-19 02:00:00.000 +0200,Overcast,rain,13.844444444444445,13.844444444444445,0.82,13.363000000000001,333.0,15.1823,0.0,1016.72,Mostly cloudy throughout the day.
2016-04-19 03:00:00.000 +0200,Overcast,rain,12.566666666666666,12.566666666666666,0.86,10.642100000000001,323.0,16.1,0.0,1016.68,Mostly cloudy throughout the day.
2016-04-19 04:00:00.000 +0200,Overcast,rain,12.550000000000002,12.550000000000002,0.84,10.9641,2.0,15.826300000000002,0.0,1016.79,Mostly cloudy throughout the day.
2016-04-19 05:00:00.000 +0200,Overcast,rain,11.166666666666666,11.166666666666666,0.86,16.2771,10.0,14.9569,0.0,1016.75,Mostly cloudy throughout the day.
2016-04-19 06:00:00.000 +0200,Mostly Cloudy,rain,9.905555555555555,7.622222222222222,0.83,16.6313,0.0,16.1,0.0,1016.73,Mostly cloudy throughout the day.
2016-04-19 07:00:00.000 +0200,Mostly Cloudy,rain,9.97777777777778,8.199999999999998,0.85,12.6868,351.0,16.1,0.0,1018.16,Mostly cloudy throughout the day.
2016-04-19 08:00:00.000 +0200,Mostly Cloudy,rain,10.999999999999998,10.999999999999998,0.79,23.9246,9.0,10.3523,0.0,1018.55,Mostly cloudy throughout the day.
2016-04-19 09:00:00.000 +0200,Mostly Cloudy,rain,11.044444444444444,11.044444444444444,0.77,21.3969,0.0,15.826300000000002,0.0,1018.71,Mostly cloudy throughout the day.
2016-04-19 10:00:00.000 +0200,Mostly Cloudy,rain,12.155555555555557,12.155555555555557,0.67,24.3593,0.0,15.826300000000002,0.0,1019.01,Mostly cloudy throughout the day.
2016-04-19 11:00:00.000 +0200,Mostly Cloudy,rain,12.766666666666664,12.766666666666664,0.65,25.711700000000004,8.0,15.3111,0.0,1018.88,Mostly cloudy throughout the day.
2016-04-19 12:00:00.000 +0200,Mostly Cloudy,rain,13.800000000000002,13.800000000000002,0.59,23.167900000000003,1.0,15.826300000000002,0.0,1018.69,Mostly cloudy throughout the day.
2016-04-19 13:00:00.000 +0200,Overcast,rain,12.761111111111111,12.761111111111111,0.64,15.697500000000002,350.0,15.826300000000002,0.0,1018.58,Mostly cloudy throughout the day.
2016-04-19 14:00:00.000 +0200,Overcast,rain,12.911111111111113,12.911111111111113,0.67,15.922900000000002,345.0,15.3111,0.0,1018.29,Mostly cloudy throughout the day.
2016-04-19 15:00:00.000 +0200,Overcast,rain,13.872222222222222,13.872222222222222,0.6,16.7923,341.0,15.826300000000002,0.0,1017.95,Mostly cloudy throughout the day.
2016-04-19 16:00:00.000 +0200,Mostly Cloudy,rain,13.93888888888889,13.93888888888889,0.64,20.7851,340.0,15.826300000000002,0.0,1017.14,Mostly cloudy throughout the day.
2016-04-19 17:00:00.000 +0200,Mostly Cloudy,rain,13.922222222222224,13.922222222222224,0.63,14.2807,351.0,15.552600000000002,0.0,1016.36,Mostly cloudy throughout the day.
2016-04-19 18:00:00.000 +0200,Overcast,rain,13.800000000000002,13.800000000000002,0.6,13.4757,308.0,10.255700000000001,0.0,1016.48,Mostly cloudy throughout the day.
2016-04-19 19:00:00.000 +0200,Overcast,rain,12.227777777777776,12.227777777777776,0.8,19.642,329.0,10.255700000000001,0.0,1016.57,Mostly cloudy throughout the day.
2016-04-19 20:00:00.000 +0200,Overcast,rain,11.177777777777777,11.177777777777777,0.85,21.557900000000004,332.0,10.577700000000002,0.0,1016.2,Mostly cloudy throughout the day.
2016-04-19 21:00:00.000 +0200,Mostly Cloudy,rain,11.205555555555556,11.205555555555556,0.9,14.844200000000003,330.0,10.255700000000001,0.0,1016.7,Mostly cloudy throughout the day.
2016-04-19 22:00:00.000 +0200,Mostly Cloudy,rain,11.644444444444446,11.644444444444446,0.81,14.699300000000003,320.0,15.134000000000002,0.0,1017.28,Mostly cloudy throughout the day.
2016-04-19 23:00:00.000 +0200,Mostly Cloudy,rain,11.45,11.45,0.67,16.438100000000002,313.0,14.3934,0.0,1017.96,Mostly cloudy throughout the day.
2016-04-02 00:00:00.000 +0200,Partly Cloudy,rain,8.977777777777776,5.655555555555555,0.58,24.8262,30.0,16.1,0.0,1019.98,Partly cloudy until night.
2016-04-02 01:00:00.000 +0200,Partly Cloudy,rain,8.377777777777776,4.9333333333333345,0.57,24.2788,20.0,16.1,0.0,1021.27,Partly cloudy until night.
2016-04-02 02:00:00.000 +0200,Mostly Cloudy,rain,7.783333333333331,4.283333333333334,0.59,23.119600000000002,29.0,15.1823,0.0,1021.99,Partly cloudy until night.
2016-04-02 03:00:00.000 +0200,Mostly Cloudy,rain,7.683333333333333,4.000000000000002,0.59,24.777900000000002,21.0,16.1,0.0,1022.67,Partly cloudy until night.
2016-04-02 04:00:00.000 +0200,Mostly Cloudy,rain,6.6166666666666645,2.3388888888888895,0.63,28.0301,30.0,16.1,0.0,1022.92,Partly cloudy until night.
2016-04-02 05:00:00.000 +0200,Partly Cloudy,rain,6.0555555555555545,2.8777777777777778,0.65,16.325400000000002,19.0,15.1823,0.0,1023.86,Partly cloudy until night.
2016-04-02 06:00:00.000 +0200,Partly Cloudy,rain,6.066666666666667,3.06111111111111,0.7,15.117900000000002,11.0,10.255700000000001,0.0,1024.49,Partly cloudy until night.
2016-04-02 07:00:00.000 +0200,Mostly Cloudy,rain,7.083333333333333,4.0388888888888905,0.61,17.227,21.0,10.255700000000001,0.0,1024.97,Partly cloudy until night.
2016-04-02 08:00:00.000 +0200,Mostly Cloudy,rain,7.127777777777776,3.872222222222222,0.61,19.0624,21.0,10.2235,0.0,1025.51,Partly cloudy until night.
2016-04-02 09:00:00.000 +0200,Mostly Cloudy,rain,7.799999999999999,4.627777777777776,0.58,19.8835,22.0,10.255700000000001,0.0,1026.34,Partly cloudy until night.
2016-04-02 10:00:00.000 +0200,Mostly Cloudy,rain,8.472222222222221,5.038888888888889,0.57,24.4559,32.0,16.1,0.0,1026.74,Partly cloudy until night.
2016-04-02 11:00:00.000 +0200,Mostly Cloudy,rain,12.07222222222222,12.07222222222222,0.43,21.155400000000004,32.0,10.577700000000002,0.0,1026.87,Partly cloudy until night.
2016-04-02 12:00:00.000 +0200,Partly Cloudy,rain,13.838888888888887,13.838888888888887,0.38,20.286,32.0,10.255700000000001,0.0,1026.56,Partly cloudy until night.
2016-04-02 13:00:00.000 +0200,Partly Cloudy,rain,14.949999999999998,14.949999999999998,0.33,21.4613,42.0,16.1,0.0,1026.07,Partly cloudy until night.
2016-04-02 14:00:00.000 +0200,Partly Cloudy,rain,15.044444444444443,15.044444444444443,0.36,17.2109,40.0,16.1,0.0,1025.7,Partly cloudy until night.
2016-04-02 15:00:00.000 +0200,Partly Cloudy,rain,15.066666666666666,15.066666666666666,0.27,15.439900000000002,43.0,16.1,0.0,1025.31,Partly cloudy until night.
2016-04-02 16:00:00.000 +0200,Partly Cloudy,rain,16.06111111111111,16.06111111111111,0.27,14.3451,32.0,16.1,0.0,1025.4,Partly cloudy until night.
2016-04-02 17:00:00.000 +0200,Partly Cloudy,rain,15.622222222222222,15.622222222222222,0.29,15.794100000000002,33.0,15.552600000000002,0.0,1024.2,Partly cloudy until night.
2016-04-02 18:00:00.000 +0200,Partly Cloudy,rain,14.949999999999998,14.949999999999998,0.3,13.6045,22.0,16.1,0.0,1023.92,Partly cloudy until night.
2016-04-02 19:00:00.000 +0200,Partly Cloudy,rain,13.744444444444447,13.744444444444447,0.34,10.7387,33.0,16.1,0.0,1023.79,Partly cloudy until night.
2016-04-02 20:00:00.000 +0200,Partly Cloudy,rain,10.133333333333335,10.133333333333335,0.48,8.774500000000002,23.0,12.4292,0.0,1023.89,Partly cloudy until night.
2016-04-02 21:00:00.000 +0200,Clear,rain,9.899999999999999,8.61111111111111,0.5,9.499,51.0,0.0,0.0,0.0,Partly cloudy until night.
2016-04-02 22:00:00.000 +0200,Partly Cloudy,rain,8.81111111111111,7.03888888888889,0.49,11.0768,41.0,16.1,0.0,1024.9,Partly cloudy until night.
2016-04-02 23:00:00.000 +0200,Partly Cloudy,rain,8.116666666666667,6.427777777777778,0.51,9.837100000000001,49.0,15.1823,0.0,1023.76,Partly cloudy until night.
2016-04-20 00:00:00.000 +0200,Partly Cloudy,rain,9.97777777777778,7.327777777777777,0.67,20.3504,321.0,15.1823,0.0,1018.24,Partly cloudy until evening.
2016-04-20 01:00:00.000 +0200,Partly Cloudy,rain,9.305555555555555,6.822222222222223,0.65,17.0821,311.0,16.1,0.0,1018.83,Partly cloudy until evening.
2016-04-20 02:00:00.000 +0200,Partly Cloudy,rain,7.916666666666667,5.172222222222223,0.7,16.422,329.0,15.1823,0.0,1019.26,Partly cloudy until evening.
2016-04-20 03:00:00.000 +0200,Partly Cloudy,rain,7.127777777777776,4.127777777777777,0.71,16.9372,329.0,16.1,0.0,1020.12,Partly cloudy until evening.
2016-04-20 04:00:00.000 +0200,Partly Cloudy,rain,7.055555555555557,3.683333333333335,0.68,19.931800000000003,310.0,16.1,0.0,1020.71,Partly cloudy until evening.
2016-04-20 05:00:00.000 +0200,Mostly Cloudy,rain,7.544444444444443,4.783333333333333,0.69,15.874600000000001,312.0,15.1823,0.0,1021.18,Partly cloudy until evening.
2016-04-20 06:00:00.000 +0200,Mostly Cloudy,rain,7.455555555555557,4.949999999999998,0.72,13.894300000000003,300.0,10.255700000000001,0.0,1021.5,Partly cloudy until evening.
2016-04-20 07:00:00.000 +0200,Mostly Cloudy,rain,7.055555555555557,4.222222222222223,0.73,15.552600000000002,306.0,15.1823,0.0,1022.12,Partly cloudy until evening.
2016-04-20 08:00:00.000 +0200,Partly Cloudy,rain,9.83888888888889,7.533333333333335,0.66,16.6796,314.0,15.1823,0.0,1022.5,Partly cloudy until evening.
2016-04-20 09:00:00.000 +0200,Partly Cloudy,rain,12.177777777777779,12.177777777777779,0.52,26.323500000000003,330.0,16.1,0.0,1022.78,Partly cloudy until evening.
2016-04-20 10:00:00.000 +0200,Partly Cloudy,rain,12.82777777777778,12.82777777777778,0.54,28.1106,330.0,10.255700000000001,0.0,1023.25,Partly cloudy until evening.
2016-04-20 11:00:00.000 +0200,Partly Cloudy,rain,14.705555555555556,14.705555555555556,0.43,20.334300000000002,340.0,10.577700000000002,0.0,1023.58,Partly cloudy until evening.
2016-04-20 12:00:00.000 +0200,Partly Cloudy,rain,14.97777777777778,14.97777777777778,0.39,22.2985,347.0,16.1,0.0,1023.56,Partly cloudy until evening.
2016-04-20 13:00:00.000 +0200,Partly Cloudy,rain,16.08888888888889,16.08888888888889,0.36,25.293100000000003,330.0,16.1,0.0,1023.75,Partly cloudy until evening.
2016-04-20 14:00:00.000 +0200,Partly Cloudy,rain,14.994444444444447,14.994444444444447,0.32,21.7672,332.0,15.552600000000002,0.0,1023.68,Partly cloudy until evening.
2016-04-20 15:00:00.000 +0200,Partly Cloudy,rain,16.08888888888889,16.08888888888889,0.32,28.3521,331.0,16.1,0.0,1023.76,Partly cloudy until evening.
2016-04-20 16:00:00.000 +0200,Partly Cloudy,rain,16.183333333333334,16.183333333333334,0.32,20.7207,329.0,16.1,0.0,1023.56,Partly cloudy until evening.
2016-04-20 17:00:00.000 +0200,Partly Cloudy,rain,16.11111111111111,16.11111111111111,0.3,19.8996,349.0,15.552600000000002,0.0,1023.93,Partly cloudy until evening.
2016-04-20 18:00:00.000 +0200,Partly Cloudy,rain,15.02222222222222,15.02222222222222,0.33,22.1858,311.0,16.1,0.0,1023.87,Partly cloudy until evening.
2016-04-20 19:00:00.000 +0200,Partly Cloudy,rain,12.844444444444443,12.844444444444443,0.38,16.1483,301.0,16.1,0.0,1024.35,Partly cloudy until evening.
